scope,policy,k,n_overlays,n_jobs_per_overlay,p99_deadline_s,p99_deadline_lo,p99_deadline_hi,mean_wait_s,mean_wait_lo,mean_wait_hi,p99_all_s_mean_across_overlays,max_wait_s_across_overlays,max_wait_s_across_policies,max_wait_plus_L_weeks,max_wait_across_policies_plus_L_weeks,max_excess_s,max_excess_resample_stability_lo,max_excess_resample_stability_hi,harm_s,harm_resample_stability_lo,harm_resample_stability_hi,absolute_p99_improvement_s,absolute_p99_improvement_lo,absolute_p99_improvement_hi,simultaneous_improvement_lo,simultaneous_improvement_hi,gap_closed,gap_closed_lo,gap_closed_hi,gap_valid_bootstrap_draws,gap_total_bootstrap_draws,gap_interval_all_draws_valid,reduction_pct,reduction_pct_lo,reduction_pct_hi,reduction_valid_bootstrap_draws,reduction_total_bootstrap_draws,reduction_interval_all_draws_valid,promise_cost_vs_SPJF_s,promise_cost_lo,promise_cost_hi,positive_wait_probability_mean,guard_forced_dispatches_total,guard_fired_fraction_mean,guard_fired_queue_weighted_mean,bound_checks_total,bound_violations_total,max_bound_violation_s,max_fraction_of_allowed_excess,simulated_overlay_cells,certified_identical_overlay_cells,certificate_kernel_validations,certificate_max_in_us,theorem_floor_s,fcfs_p99_deadline_s,fcfs_p99_div_floor,floor_eligible_mean_fcfs_p99_gt_floor,overlays_fcfs_p99_gt_floor,overlays_in_scope,promise_G_s,fcfs_p99_div_G,G_below_fcfs_p99,busy_hour_offered_load_mean,b0_s,eta,gamma_s,bmax_s
overlay0_full_envelope,Guard(1200),6,1,17634760,30.858926950000008,24.83355501750002,35.822997,0.7298821733449207,0.48248219947179133,0.9903465239849675,19.38871552000001,1763.710748,2428.194052,0.0030153947552910053,0.004114077466931217,1069.756944,770.087274,1069.756944,88.384403,57.270679,88.384403,27.872522450000037,19.382494164999898,40.21734366224722,,,0.7836201088231475,0.7391930725440864,0.8212594808246388,2000,2000,True,47.45757636623218,41.24148581402773,54.709946928925405,2000,2000,True,1.1757909500000068,0.5682802402499294,1.9085779149999587,0.18097705894494737,4306060,0.24418024401806432,0.1482867820074275,17634760,0,0.0,0.89146412,1,0,0,0,160.0,58.731449400000045,0.3670715587500003,False,0,1,1200.0,0.04894287450000004,False,0.705904776852026,0.0,0.0,24.0,6240.0
overlay0_full_envelope,FCFS,7,1,17634760,35.63235765000005,27.206957207999967,43.698311213749484,1.0571142759297556,0.5746545551951947,1.642361594185983,23.86663225000002,551.489155,1737.673695,0.0010110601107804233,0.002972344072420635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2000,2000,True,0.0,0.0,0.0,2000,2000,True,,,,0.12776544733242753,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,162.85714285714286,35.63235765000005,0.2187951785526319,False,0,1,,,False,0.6050612373017366,0.0,0.0,0.0,0.0
overlay0_full_envelope,SJF,7,1,17634760,15.411169,11.077354655750018,18.49220976099999,0.33114139479057436,0.21807342578338063,0.4415417092982776,9.61576346,1475.171452,1737.673695,0.0025383125859788362,0.002972344072420635,1279.986834,607.069778,1279.986834,827.175618,224.971664,827.175618,20.22118865000005,15.423117457250022,25.858540186750098,,,1.0,1.0,1.0,2000,2000,True,56.74951079191366,52.00710841898245,63.026489273250796,2000,2000,True,,,,0.1271741152133627,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,162.85714285714286,35.63235765000005,0.2187951785526319,False,0,1,,,False,0.6050612373017366,0.0,0.0,0.0,0.0
overlay0_full_envelope,SPJF-E,7,1,17634760,20.168861450000012,15.202747770500066,24.430468552999997,0.40852353173278333,0.271766609082123,0.5450865164879859,11.640795960000007,1737.673695,1737.673695,0.002972344072420635,0.002972344072420635,1552.585027,726.402211,1552.585027,164.338394,84.866615,164.338394,15.46349620000004,11.780132390249962,19.945360667250156,,,0.7647174687725393,0.7217548011525196,0.7997263387116258,2000,2000,True,43.397342246872114,38.68745286803912,48.708127267726624,2000,2000,True,,,,0.1273987284204605,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,162.85714285714286,35.63235765000005,0.2187951785526319,False,0,1,,,False,0.6050612373017366,0.0,0.0,0.0,0.0
overlay0_full_envelope,Guard(300),7,1,17634760,21.746235300000304,15.936154058749985,26.54437769999999,0.5192813778505647,0.30375545676149757,0.7718978385615762,12.362656370000009,699.819264,1737.673695,0.0012563149206349206,0.002972344072420635,186.739106,176.399971,186.739106,84.866615,64.991056,84.866615,13.886122349999749,10.932655747999961,17.773970998749842,,,0.6867114782592028,0.6392715235939737,0.7361882938860163,2000,2000,True,38.97054044640161,34.41743768280055,44.5003004959592,2000,2000,True,1.577373850000292,0.6023614700001152,2.606352345249577,0.12740451245154455,5149,0.00029198015737101044,0.020168412426246604,17634760,0,0.0,0.6224636866666666,1,0,0,0,162.85714285714286,35.63235765000005,0.2187951785526319,False,0,1,300.0,0.11877452550000017,False,0.6050612373017366,105.0,0.5,0.0,960.0
overlay0_full_envelope,Guard(600),7,1,17634760,20.708713700000054,15.424471574000005,25.30637104674993,0.4496191123340517,0.2842672847720267,0.6244847421106517,11.920354840000003,1006.019191,1737.673695,0.001762597868716931,0.002972344072420635,498.205439,477.8941,498.205439,152.481963,84.866615,152.481963,14.923643949999999,11.50399343825,19.137560081999915,,,0.7380201138670431,0.6944930983648268,0.775438890377102,2000,2000,True,41.88228041654711,37.33559647475941,47.07215164575353,2000,2000,True,0.5398522500000418,0.11696781724999576,1.136201506500002,0.12740162043600253,470,2.6651907936371122e-05,0.0021034500407912746,17634760,0,0.0,0.8303423983333333,1,0,0,0,162.85714285714286,35.63235765000005,0.2187951785526319,False,0,1,600.0,0.059387262750000086,False,0.6050612373017366,210.0,0.75,0.0,3060.0
overlay0_full_envelope,Guard(1200),7,1,17634760,20.487792350000053,15.348743196500022,24.968054953499976,0.42904095426600697,0.28087077708546093,0.5821057139834015,11.689981480000018,1446.740708,1737.673695,0.0024913040806878307,0.002972344072420635,975.76133,549.134459,975.76133,64.404942,54.646718,64.404942,15.1445653,11.56486818975036,19.41447937750016,,,0.748945354406748,0.7066651608283017,0.7874474949460274,2000,2000,True,42.50228247245935,37.84426531611219,47.845122653533274,2000,2000,True,0.31893090000004065,0.07840852399995057,0.5649750512500998,0.1274034917401768,4434640,0.2514715255552103,0.1929601918779879,17634760,0,0.0,0.8131344416666667,1,0,0,0,162.85714285714286,35.63235765000005,0.2187951785526319,False,0,1,1200.0,0.029693631375000043,False,0.6050612373017366,0.0,0.0,28.0,7260.0
overlay0_full_envelope,FCFS,8,1,17634760,22.170393000000068,15.1612741,27.89935639549999,0.6024076854422828,0.32228782233191366,0.9728255215728483,11.831768400000007,435.022874,1369.483303,0.0008184902017195768,0.002363563662367725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2000,2000,True,0.0,0.0,0.0,2000,2000,True,,,,0.09150620705923981,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,165.0,22.170393000000068,0.1343660181818186,False,0,1,,,False,0.5294285826390195,0.0,0.0,0.0,0.0
overlay0_full_envelope,SJF,8,1,17634760,8.310025650000071,5.168679503500258,10.801965,0.1884151856154551,0.12380157369916565,0.2534980655404493,3.744413,1185.898583,1369.483303,0.0020600174983465606,0.002363563662367725,1034.036691,439.867667,1034.036691,595.937164,96.562841,595.937164,13.860367349999997,9.754464721000007,17.460500321500028,,,1.0,1.0,1.0,2000,2000,True,62.517463492866156,58.217407225298686,68.63436249849298,2000,2000,True,,,,0.09096557027144117,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,165.0,22.170393000000068,0.1343660181818186,False,0,1,,,False,0.5294285826390195,0.0,0.0,0.0,0.0
overlay0_full_envelope,SPJF-E,8,1,17634760,12.189277800000061,7.990462421999944,15.417131107999998,0.23972527515333517,0.15966520625997283,0.326198239474158,5.08838540000002,1369.483303,1369.483303,0.002363563662367725,0.002363563662367725,1242.478221,547.638736,1242.478221,238.061042,73.355882,238.061042,9.981115200000007,7.042075628000035,12.664698909999963,,,0.7201190955447518,0.6842762785885801,0.7553757651181663,2000,2000,True,45.020019266234826,40.94335443942494,50.20178811540087,2000,2000,True,,,,0.09116648029233174,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,165.0,22.170393000000068,0.1343660181818186,False,0,1,,,False,0.5294285826390195,0.0,0.0,0.0,0.0
overlay0_full_envelope,Guard(300),8,1,17634760,12.84443845000019,8.289670351499986,16.649921349999996,0.2849532824941768,0.1724650251331858,0.41542185272625376,5.290280740000017,585.120458,1369.483303,0.0010666674239417989,0.002363563662367725,189.297558,172.045861,189.297558,132.110136,64.816914,132.110136,9.325954549999878,6.754816410749987,11.596959175000055,,,0.6728504602008171,0.6340941897884438,0.7100681987769957,2000,2000,True,42.064904081762776,37.66458973538578,47.52394042261481,2000,2000,True,0.6551606500001288,0.25719731225005016,1.271616125,0.09116608334902204,2486,0.00014097158112727362,0.008029270732281029,17634760,0,0.0,0.6309918600000001,1,0,0,0,165.0,22.170393000000068,0.1343660181818186,False,0,1,300.0,0.07390131000000023,False,0.5294285826390195,120.0,0.5,0.0,1080.0
overlay0_full_envelope,Guard(600),8,1,17634760,12.314403200000026,7.997628922999966,15.844783099999999,0.25932453275270284,0.16103308523135182,0.372830703928372,5.147473730000008,861.983044,1369.483303,0.0015244428637566137,0.002363563662367725,489.08938,467.71805,489.08938,238.061042,73.355882,238.061042,9.855989800000042,7.024523576749985,12.45123714675,,,0.7110915281765634,0.6783310336707445,0.743950489766071,2000,2000,True,44.45563865286471,40.32485913596561,49.84663077050012,2000,2000,True,0.12512539999996442,-0.0165106842499815,0.4810077987500434,0.09116676382326723,174,9.86687655516718e-06,0.001056400109704972,17634760,0,0.0,0.8151489666666667,1,0,0,0,165.0,22.170393000000068,0.1343660181818186,False,0,1,600.0,0.03695065500000012,False,0.5294285826390195,240.0,0.75,0.0,3480.0
overlay0_full_envelope,Guard(1200),8,1,17634760,12.236817900000016,7.97825914024999,15.564655571499895,0.24888730807502102,0.16152420919825836,0.34376798146732745,5.029391630000006,1180.059981,1369.483303,0.002050363725198413,0.002363563662367725,823.730369,270.329409,823.730369,63.567336,56.816991,63.567336,9.933575100000052,7.080488276250245,12.513546794999986,,,0.7166891648077461,0.6808797309391652,0.7526132452494095,2000,2000,True,44.80558869660101,40.5350886095502,50.129311933605166,2000,2000,True,0.04754009999995468,-0.0723319789999548,0.21240097875025205,0.09116908877693827,4521630,0.25640439677092286,0.2352005863592315,17634760,0,0.0,0.6864419741666666,1,0,0,0,165.0,22.170393000000068,0.1343660181818186,False,0,1,1200.0,0.01847532750000006,False,0.5294285826390195,0.0,0.0,32.0,8280.0
overlay0_full_envelope,FCFS,9,1,17634760,13.206120600000203,7.779760953999995,17.81635398374996,0.36343783542333363,0.19103767405731198,0.591793281526428,5.264514070000004,357.328793,1171.061097,0.0006900277662037037,0.0020354846180555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2000,2000,True,0.0,0.0,0.0,2000,2000,True,,,,0.0660405358507856,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,166.66666666666666,13.206120600000203,0.07923672360000122,False,0,1,,,False,0.47060318456801736,0.0,0.0,0.0,0.0
overlay0_full_envelope,SJF,9,1,17634760,4.140868700000169,2.354653538749976,5.90916240975,0.11371327318608242,0.07407620431723103,0.15513865487666667,1.3798241500000024,997.699079,1171.061097,0.0017488410697751322,0.0020354846180555557,879.740894,326.234379,879.740894,173.47845,77.551063,173.47845,9.065251900000034,5.319346649999999,12.06671911175012,,,1.0,1.0,1.0,2000,2000,True,68.64432163371198,64.5915569426847,73.09259471612586,2000,2000,True,,,,0.06563134400468167,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,166.66666666666666,13.206120600000203,0.07923672360000122,False,0,1,,,False,0.47060318456801736,0.0,0.0,0.0,0.0
overlay0_full_envelope,SPJF-E,9,1,17634760,6.4503732000000396,3.8435078224999994,9.145046958749845,0.14638159186391028,0.09633572365016053,0.20188366500188967,1.8656526600000038,1171.061097,1171.061097,0.0020354846180555557,0.0020354846180555557,1029.033278,436.878865,1029.033278,69.821948,62.138039,69.821948,6.755747400000163,3.882507175,8.632359148249925,,,0.7452354854033497,0.7004297439393056,0.7671607722403287,2000,2000,True,51.156184352883,46.211613331155874,54.92344067986219,2000,2000,True,,,,0.06579448770496452,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,166.66666666666666,13.206120600000203,0.07923672360000122,False,0,1,,,False,0.47060318456801736,0.0,0.0,0.0,0.0
overlay0_full_envelope,Guard(300),9,1,17634760,6.694176600000001,3.9660080854999737,9.663864841000002,0.17027749628325115,0.10126283592393347,0.2538732318774397,1.9123381700000055,490.573948,1171.061097,0.0009103405224867724,0.0020354846180555557,176.200057,169.562423,176.200057,64.877195,50.931833,64.877195,6.511944000000201,3.7581389999999972,8.171105920999791,,,0.7183412079260784,0.6646561754438888,0.7420528645265,2000,2000,True,49.3100449196269,43.99191479474866,52.99381731105465,2000,2000,True,0.2438033999999618,0.08553261525000048,0.5091955699999926,0.06579312675647414,1433,8.125996611238259e-05,0.004764637404823954,17634760,0,0.0,0.5873335233333333,1,0,0,0,166.66666666666666,13.206120600000203,0.07923672360000122,False,0,1,300.0,0.04402040200000067,False,0.47060318456801736,135.0,0.5,0.0,1200.0
overlay0_full_envelope,Guard(600),9,1,17634760,6.482611700000031,3.853052360749993,9.267284011,0.15518919925493843,0.09715007292646348,0.22334528666278905,1.8678846300000063,770.614018,1171.061097,0.0013733697387566138,0.0020354846180555557,475.021434,368.848421,475.021434,69.821948,62.138039,69.821948,6.723508900000172,3.892302033999997,8.552153086250126,,,0.7416792135693601,0.6946043860667326,0.7651323329707928,2000,2000,True,50.912066485293714,45.82105162258343,54.86606639234809,2000,2000,True,0.03223849999999118,-0.009661924999999827,0.10977050100003749,0.06579375052453224,96,5.443793961471548e-06,0.0006049553413130704,17634760,0,0.0,0.79170239,1,0,0,0,166.66666666666666,13.206120600000203,0.07923672360000122,False,0,1,600.0,0.022010201000000337,False,0.47060318456801736,270.0,0.75,0.0,3900.0
overlay0_full_envelope,Guard(1200),9,1,17634760,6.437916800000015,3.827337575,9.249503316500007,0.15368588124550658,0.099096897332983,0.2146765110083611,1.8587808400000034,915.059124,1171.061097,0.0016122009325396825,0.0020354846180555557,606.286259,221.384572,606.286259,64.451378,46.240874,64.451378,6.768203800000188,3.9358945032500117,8.556729630250032,,,0.746609567462782,0.6934116591132743,0.774689047883791,2000,2000,True,51.25050728372179,45.70760930281659,55.27789719376087,2000,2000,True,-0.012456400000024459,-0.10125983325004599,0.12403964199994565,0.06580027173604858,4576781,0.2595317996956012,0.2674335701701721,17634760,0,0.0,0.5052385491666667,1,0,0,0,166.66666666666666,13.206120600000203,0.07923672360000122,False,0,1,1200.0,0.011005100500000168,False,0.47060318456801736,0.0,0.0,36.0,9300.0
overlay0_full_envelope,FCFS,10,1,17634760,7.8158265000000124,4.174093525,11.559740098500015,0.23277736982777017,0.12431570795541207,0.3784307791541524,2.1470453500000053,293.894418,907.995857,0.0005851428869047618,0.0016005222503306879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2000,2000,True,0.0,0.0,0.0,2000,2000,True,,,,0.0474062590021072,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,168.0,7.8158265000000124,0.046522776785714356,False,0,1,,,False,0.4235428661112156,0.0,0.0,0.0,0.0
overlay0_full_envelope,SJF,10,1,17634760,2.3569508500000063,1.342806675,3.523301938499996,0.07886738361440702,0.05126237985455206,0.10763865246773524,0.694472740000002,713.71625,907.995857,0.0012792927414021164,0.0016005222503306879,634.19923,258.523848,634.19923,121.520893,64.120186,121.520893,5.458875650000007,2.8139268762500285,8.12704472725032,,,1.0,1.0,1.0,2000,2000,True,69.84386935917779,65.63348185162798,73.85168392196184,2000,2000,True,,,,0.047075151575638116,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,168.0,7.8158265000000124,0.046522776785714356,False,0,1,,,False,0.4235428661112156,0.0,0.0,0.0,0.0
overlay0_full_envelope,SPJF-E,10,1,17634760,3.6635451000000145,2.024069540250005,5.529654146999971,0.10082559631852155,0.06640608314882601,0.1403918668491732,0.859957,907.995857,907.995857,0.0016005222503306879,0.0016005222503306879,794.034939,269.348291,794.034939,60.724277,40.04954,60.724277,4.152281399999998,2.154031530999946,6.065972906749742,,,0.7606477352163157,0.7290062348072638,0.786546347805203,2000,2000,True,53.12658104680281,48.82359120549899,56.59620362496864,2000,2000,True,,,,0.04721306102266206,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,168.0,7.8158265000000124,0.046522776785714356,False,0,1,,,False,0.4235428661112156,0.0,0.0,0.0,0.0
overlay0_full_envelope,Guard(300),10,1,17634760,3.7612985000001173,2.059023132500009,5.727911270999985,0.11160631474315535,0.0684568327142795,0.16326192898949707,0.8684196600000038,431.473331,907.995857,0.0008126212483465608,0.0016005222503306879,184.674283,159.527706,184.674283,60.724277,37.438293,60.724277,4.054527999999895,2.1214195697500005,5.872065558999816,,,0.7427404945558505,0.7033540471728579,0.7722285439004061,2000,2000,True,51.87587006952993,47.61207362752247,55.352576739181636,2000,2000,True,0.0977534000001028,0.019765544750002816,0.23280459150003993,0.04721878834755903,874,4.9561207524230556e-05,0.0031296980858380053,17634760,0,0.0,0.6155809433333334,1,0,0,0,168.0,7.8158265000000124,0.046522776785714356,False,0,1,300.0,0.026052755000000042,False,0.4235428661112156,150.0,0.5,0.0,1320.0
overlay0_full_envelope,Guard(600),10,1,17634760,3.6878323500000043,2.024196499999997,5.6017404142500995,0.10266503577162456,0.0664591772320132,0.14421805319605194,0.862609,681.664714,907.995857,0.001226297476851852,0.0016005222503306879,464.165148,234.770286,464.165148,60.724277,40.04954,60.724277,4.127994150000008,2.152489664499953,6.014844128999989,,,0.7561986047438181,0.7240905734117977,0.7824943876505045,2000,2000,True,52.81583655931975,48.56208035167385,56.55986754421506,2000,2000,True,0.02428724999998977,-0.007008598499997254,0.07940762449991692,0.04721396832165564,53,3.005427916229084e-06,0.00016202177643229057,17634760,0,0.0,0.77360858,1,0,0,0,168.0,7.8158265000000124,0.046522776785714356,False,0,1,600.0,0.013026377500000021,False,0.4235428661112156,300.0,0.75,0.0,4320.0
overlay0_full_envelope,Guard(1200),10,1,17634760,3.6553713000000028,2.0311081910000612,5.505085406749939,0.10445235086040343,0.06782424602611592,0.1460843410779521,0.8580228200000003,681.796705,907.995857,0.0012265157159391533,0.0016005222503306879,430.666261,158.051194,430.666261,58.900515,40.04954,58.900515,4.16045520000001,2.15474665599993,6.084058366499969,,,0.7621450765232224,0.7296621024154494,0.7895701624163028,2000,2000,True,53.231161157428495,48.99119089044083,56.74103890807089,2000,2000,True,-0.008173800000011777,-0.03769152299999212,0.023955649250001543,0.04722332484252692,4618099,0.2618747859341437,0.2898467620320775,17634760,0,0.0,0.3588885508333334,1,0,0,0,168.0,7.8158265000000124,0.046522776785714356,False,0,1,1200.0,0.0065131887500000105,False,0.4235428661112156,0.0,0.0,40.0,10320.0
overlay0_full_envelope,FCFS,11,1,17634760,4.1213908000000155,2.1335907454999976,6.605441099999999,0.1518801635026515,0.08212091921240215,0.24694682039653246,0.828760400000006,235.043192,814.982441,0.0004878359656084656,0.001446730226521164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2000,2000,True,0.0,0.0,0.0,2000,2000,True,,,,0.03464368100274685,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,169.0909090909091,4.1213908000000155,0.024373816559139876,False,0,1,,,False,0.3850389691920142,0.0,0.0,0.0,0.0
overlay0_full_envelope,SJF,11,1,17634760,1.2827918000000231,0.771820749000001,1.887499548750001,0.05369098181370188,0.03531240489144696,0.07213458234795414,0.407036,568.243562,814.982441,0.0010387625033068783,0.001446730226521164,512.759414,184.846872,512.759414,211.190374,68.338678,211.190374,2.8385989999999923,1.3369673474999695,4.7635083725000325,,,1.0,1.0,1.0,2000,2000,True,68.87478372592042,62.301227963638304,73.53314066982837,2000,2000,True,,,,0.03438220877403492,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,169.0909090909091,4.1213908000000155,0.024373816559139876,False,0,1,,,False,0.3850389691920142,0.0,0.0,0.0,0.0
overlay0_full_envelope,SPJF-E,11,1,17634760,1.891544200000055,1.0474292812499932,2.9624773409999174,0.06694010368210264,0.04436757143820826,0.09310913052390578,0.447632,814.982441,814.982441,0.001446730226521164,0.001446730226521164,708.101929,187.428133,708.101929,51.070867,39.631003,51.070867,2.22984659999996,1.0664039655000035,3.6613443269998087,,,0.7855447705012107,0.7572164469775543,0.8133225759269896,2000,2000,True,54.104226175298685,48.62204772068724,57.8073053709749,2000,2000,True,,,,0.034479630003470416,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,169.0909090909091,4.1213908000000155,0.024373816559139876,False,0,1,,,False,0.3850389691920142,0.0,0.0,0.0,0.0
overlay0_full_envelope,Guard(300),11,1,17634760,1.9177939000000264,1.054607172999925,3.0282777137499974,0.0742770140082999,0.045591837397804785,0.11010858386533078,0.44936105000000076,398.144901,814.982441,0.0007575147172619047,0.001446730226521164,194.312012,120.526317,194.312012,40.571192,38.975999,40.571192,2.2035968999999893,1.05954700125,3.595991922500056,,,0.7762973565480701,0.7391605575818667,0.806571719279534,2000,2000,True,53.46731253925206,48.01645781603166,56.934712737681465,2000,2000,True,0.026249699999971288,-0.0018838302499658173,0.09503141674995559,0.034483145787070534,517,2.9317098730008233e-05,0.001797944271775324,17634760,0,0.0,0.6477067066666667,1,0,0,0,169.0909090909091,4.1213908000000155,0.024373816559139876,False,0,1,300.0,0.013737969333333384,False,0.3850389691920142,165.0,0.5,0.0,1440.0
overlay0_full_envelope,Guard(600),11,1,17634760,1.8887907500000252,1.0474292812499932,2.9551364952500023,0.06668517164911782,0.04427199514534291,0.0924495996425753,0.447002,618.520745,814.982441,0.0011218927662037038,0.001446730226521164,465.830607,187.428133,465.830607,51.070867,39.631003,51.070867,2.2326000499999905,1.0673028110000187,3.680074704999928,,,0.786514773661231,0.7598007050459196,0.8135447746594806,2000,2000,True,54.17103493315854,48.65418197472804,57.96115905163841,2000,2000,True,-0.002753450000029911,-0.016903200750064806,0.0,0.03447855258591554,24,1.360948490367887e-06,1.5821467781235977e-05,17634760,0,0.0,0.7763843449999999,1,0,0,0,169.0909090909091,4.1213908000000155,0.024373816559139876,False,0,1,600.0,0.006868984666666692,False,0.3850389691920142,330.0,0.75,0.0,4740.0
overlay0_full_envelope,Guard(1200),11,1,17634760,1.890634,1.0505031597500012,2.9736269004999887,0.06898114318998376,0.04500193625298553,0.09642008487145162,0.447554,569.724395,814.982441,0.001041210970568783,0.001446730226521164,398.188569,130.17052,398.188569,51.513988,39.631003,51.513988,2.2307568000000155,1.072646571499999,3.6708019000000442,,,0.7858654216393445,0.7585302232134066,0.8103518990849026,2000,2000,True,54.12631095308912,48.532909107305336,57.720516200542335,2000,2000,True,-0.0009102000000551502,-0.029840137500000495,0.025684022999999938,0.03448756886966423,4643217,0.2632991319416879,0.3072223649886571,17634760,0,0.0,0.33182380749999996,1,0,0,0,169.0909090909091,4.1213908000000155,0.024373816559139876,False,0,1,1200.0,0.003434492333333346,False,0.3850389691920142,0.0,0.0,44.0,11340.0
overlay0_full_envelope,FCFS,12,1,17634760,2.2702413500000453,1.1158162999999999,3.864431349999997,0.1058829314671709,0.057798040737580436,0.1698886982983334,0.403521,182.120677,626.73737,0.0004003318072089947,0.0011354784556878309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2000,2000,True,0.0,0.0,0.0,2000,2000,True,,,,0.025474063724144815,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,170.0,2.2702413500000453,0.013354360882353209,False,0,1,,,False,0.352952388426013,0.0,0.0,0.0,0.0
overlay0_full_envelope,SJF,12,1,17634760,0.7933753500000155,0.47211384700000036,1.2058310622499937,0.03981593757828285,0.02610412886423841,0.05364384839770798,0.25468,456.022841,626.73737,0.0008532123693783068,0.0011354784556878309,417.669049,143.687882,417.669049,50.07733,36.859556,50.07733,1.47686600000003,0.6452174037500001,2.664275308,,,1.0,1.0,1.0,2000,2000,True,65.05325964572006,57.02906863868265,70.66227280701305,2000,2000,True,,,,0.025267199553608895,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,170.0,2.2702413500000453,0.013354360882353209,False,0,1,,,False,0.352952388426013,0.0,0.0,0.0,0.0
overlay0_full_envelope,SPJF-E,12,1,17634760,1.105184,0.5987421419999974,1.8353421475000014,0.049764500255291194,0.032441481983111496,0.06841615260564943,0.282027,626.73737,626.73737,0.0011354784556878309,0.0011354784556878309,521.377218,134.741565,521.377218,46.819562,36.945257,46.819562,1.1650573500000454,0.524579825,2.05381761749964,,,0.7888714006551859,0.7532845564771212,0.8250897322203832,2000,2000,True,51.31865605390467,45.686203578034124,55.07550656169805,2000,2000,True,,,,0.02536235253556045,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,170.0,2.2702413500000453,0.013354360882353209,False,0,1,,,False,0.352952388426013,0.0,0.0,0.0,0.0
overlay0_full_envelope,Guard(300),12,1,17634760,1.110168,0.6006894312500005,1.8390758249999977,0.051957335987787616,0.033201220773597905,0.0732189519990116,0.282785,337.134787,626.73737,0.0006566382060185185,0.0011354784556878309,175.534295,125.631228,175.534295,39.915382,35.082268,39.915382,1.1600733500000453,0.5242366459999879,2.0347059924996396,,,0.7854966869032274,0.7486532042693627,0.8233829383952571,2000,2000,True,51.09911992396853,45.45890529498336,54.859400792972565,2000,2000,True,0.0049840000000000995,0.0,0.01569015799997055,0.02536790974189612,265,1.502713958114542e-05,0.0006607017703252296,17634760,0,0.0,0.5851143166666666,1,0,0,0,170.0,2.2702413500000453,0.013354360882353209,False,0,1,300.0,0.007567471166666818,False,0.352952388426013,180.0,0.5,0.0,1560.0
overlay0_full_envelope,Guard(600),12,1,17634760,1.104748,0.5984776657499995,1.8338845705000004,0.04969780812565632,0.03244082807676639,0.06817970476980685,0.281872,537.809554,626.73737,0.0009884417228835979,0.0011354784556878309,432.744581,134.741565,432.744581,46.819562,36.945257,46.819562,1.1654933500000453,0.52458242875,2.0584991352496673,,,0.789166620397532,0.753727515057269,0.8250897322203832,2000,2000,True,51.337861060456056,45.713108856920236,55.08795068714248,2000,2000,True,-0.00043599999999988093,-0.004102304999999589,0.00020801999999809352,0.02536269277268304,14,7.938866193812674e-07,1.603170906778256e-05,17634760,0,0.0,0.7212409683333333,1,0,0,0,170.0,2.2702413500000453,0.013354360882353209,False,0,1,600.0,0.003783735583333409,False,0.352952388426013,360.0,0.75,0.0,5160.0
overlay0_full_envelope,Guard(1200),12,1,17634760,1.100565,0.59886485,1.8194601437499986,0.04973193495358027,0.03265017251338829,0.06831651600429972,0.2827,435.814329,626.73737,0.0008197988244047619,0.0011354784556878309,322.751734,125.631228,322.751734,45.195682,36.945257,45.195682,1.1696763500000453,0.5251342645000092,2.064612024499724,,,0.7919989694393544,0.7569022732997168,0.8250770074261314,2000,2000,True,51.52211459808104,45.752106232018775,55.392234918924686,2000,2000,True,-0.004618999999999929,-0.021051420499970087,0.004608134000000274,0.025367456092399328,4663461,0.26444709199331323,0.3203236552361335,17634760,0,0.0,0.26895977833333334,1,0,0,0,170.0,2.2702413500000453,0.013354360882353209,False,0,1,1200.0,0.0018918677916667044,False,0.352952388426013,0.0,0.0,48.0,12360.0
