pool,queue,k,objective,n_fit,sim_mean,recorded_mean,sim_p90,recorded_p90
CE1,4,72,8.048757764733661,67,0.0,578.6119402985074,0.0,4.399999999999999
CE1,4,73,8.048757764733661,67,0.0,578.6119402985074,0.0,4.399999999999999
CE1,4,74,8.048757764733661,67,0.0,578.6119402985074,0.0,4.399999999999999
CE1,4,75,8.048757764733661,67,0.0,578.6119402985074,0.0,4.399999999999999
CE1,4,76,8.048757764733661,67,0.0,578.6119402985074,0.0,4.399999999999999
CE1,4,77,8.048757764733661,67,0.0,578.6119402985074,0.0,4.399999999999999
CE1,4,78,8.048757764733661,67,0.0,578.6119402985074,0.0,4.399999999999999
CE1,4,79,8.048757764733661,67,0.0,578.6119402985074,0.0,4.399999999999999
CE1,4,80,8.048757764733661,67,0.0,578.6119402985074,0.0,4.399999999999999
CE1,4,81,8.048757764733661,67,0.0,578.6119402985074,0.0,4.399999999999999
CE1,4,82,8.048757764733661,67,0.0,578.6119402985074,0.0,4.399999999999999
CE1,4,83,8.048757764733661,67,0.0,578.6119402985074,0.0,4.399999999999999
CE1,4,84,8.048757764733661,67,0.0,578.6119402985074,0.0,4.399999999999999
CE1,5,1,25.19965159299035,7500,19073979.4152,897.732,33139692.900000002,7.0
CE1,5,2,23.509019842818546,7500,8178144.794266666,897.732,14252889.100000001,7.0
CE1,5,3,22.345362782865145,7500,4546203.7204,897.732,8008273.6,7.0
CE1,5,4,21.331632703077716,7500,2731063.35,897.732,4837250.100000001,7.0
CE1,5,5,20.40585998183455,7500,1641891.9108,897.732,3188068.3000000073,7.0
CE1,5,6,19.62089324236031,7500,1035584.5941333333,897.732,2305577.200000001,7.0
CE1,5,7,19.173643415303353,7500,814112.3982666667,897.732,1875178.4000000013,7.0
CE1,5,8,18.751083399680468,7500,649726.5568,897.732,1539858.0000000002,7.0
CE1,5,9,18.36012408129571,7500,522796.14426666667,897.732,1294455.8000000003,7.0
CE1,5,10,17.977575070632742,7500,421392.63893333334,897.732,1095452.3,7.0
CE1,5,11,17.64710163540972,7500,354077.88266666664,897.732,936825.2000000002,7.0
CE1,5,12,17.337532440142756,7500,304462.8416,897.732,799426.6000000002,7.0
CE1,5,13,17.047418893580797,7500,264259.4842666667,897.732,689108.0000000001,7.0
CE1,5,14,16.756468847482584,7500,230352.10386666667,897.732,590972.6,7.0
CE1,5,15,16.46545060278377,7500,200990.2516,897.732,506286.7000000001,7.0
CE1,5,16,16.166180973774576,7500,175616.34893333333,897.732,429571.0,7.0
CE1,5,17,15.84655150879142,7500,152976.44013333332,897.732,358229.6000000001,7.0
CE1,5,18,15.570338540412404,7500,133896.90266666666,897.732,310496.8000000001,7.0
CE1,5,19,15.295292438886587,7500,117744.51813333333,897.732,268185.5,7.0
CE1,5,20,15.012180107808943,7500,103340.394,897.732,230224.2,7.0
CE1,5,21,14.707812939827832,7500,90367.55626666667,897.732,194188.1,7.0
CE1,5,22,14.355232546637765,7500,78401.23853333334,897.732,157321.2,7.0
CE1,5,23,14.05029104020323,7500,67712.1048,897.732,134279.00000000003,7.0
CE1,5,24,13.829201662089144,7500,59353.1616,897.732,122803.70000000003,7.0
CE1,5,25,13.537696812189768,7500,52733.7928,897.732,103268.0,7.0
CE1,5,26,13.233491560968295,7500,47010.916933333334,897.732,85455.40000000001,7.0
CE1,5,27,13.003042473354697,7500,42233.5708,897.732,75543.3000000001,7.0
CE1,5,28,12.828430859435214,7500,38306.13133333333,897.732,69944.1000000003,7.0
CE1,5,29,12.647780379655625,7500,35018.75173333333,897.732,63864.800000000134,7.0
CE1,5,30,12.4202615278843,7500,32395.7716,897.732,54987.20000000035,7.0
CE1,5,31,12.263094528934825,7500,30114.3076,897.732,50549.70000000004,7.0
CE1,5,32,12.098387961675042,7500,27933.0336,897.732,46221.10000000001,7.0
CE1,5,33,11.935967356199352,7500,25899.771066666668,897.732,42376.20000000002,7.0
CE1,5,34,11.846043993651676,7500,24041.623466666668,897.732,41725.3,7.0
CE1,5,35,11.677905250902601,7500,22301.195066666667,897.732,38019.90000000007,7.0
CE1,5,36,11.550192262509988,7500,20767.8036,897.732,35932.00000000012,7.0
CE1,5,37,11.453162451819932,7500,19397.730133333334,897.732,34912.40000000002,7.0
CE1,5,38,11.365310943357441,7500,18134.627333333334,897.732,34203.20000000001,7.0
CE1,5,39,11.2281430628956,7500,16853.914,897.732,32084.900000000103,7.0
CE1,5,40,11.145605020644387,7500,15861.658133333332,897.732,31391.00000000001,7.0
CE1,5,41,10.962639163073636,7500,14914.436933333332,897.732,27802.400000000223,7.0
CE1,5,42,10.812043413680367,7500,14032.4348,897.732,25418.50000000003,7.0
CE1,5,43,10.659606555239893,7500,12847.523333333333,897.732,23837.30000000001,7.0
CE1,5,44,10.504516569679845,7500,12021.772266666667,897.732,21814.70000000002,7.0
CE1,5,45,10.369304161495215,7500,11231.128266666667,897.732,20397.1,7.0
CE1,5,46,10.254459033388525,7500,10538.5336,897.732,19379.0,7.0
CE1,5,47,10.122948736645768,7500,9878.447066666668,897.732,18126.1,7.0
CE1,5,48,9.98085649311632,7500,9151.4792,897.732,16974.10000000002,7.0
CE1,5,49,9.867676412569637,7500,8513.762933333333,897.732,16292.900000000003,7.0
CE1,5,50,9.683426945077192,7500,7931.2553333333335,897.732,14546.300000000001,7.0
CE1,5,51,9.548817394644576,7500,7384.222533333334,897.732,13656.0,7.0
CE1,5,52,9.4104949909789,7500,6878.8313333333335,897.732,12765.400000000009,7.0
CE1,5,53,9.253084568059915,7500,6412.486533333334,897.732,11699.1,7.0
CE1,5,54,9.089929672378318,7500,5981.872133333333,897.732,10653.100000000004,7.0
CE1,5,55,8.926707718215132,7500,5567.463066666666,897.732,9722.1,7.0
CE1,5,56,8.759571551335334,7500,5159.101066666667,897.732,8876.600000000006,7.0
CE1,5,57,8.62384780744762,7500,4820.9144,897.732,8293.500000000002,7.0
CE1,5,58,8.47351297120509,7500,4537.690933333333,897.732,7581.1,7.0
CE1,5,59,8.345336921149118,7500,4268.0192,897.732,7090.300000000008,7.0
CE1,5,60,8.209888213245565,7500,4013.7062666666666,897.732,6584.300000000001,7.0
CE1,5,61,8.026983627712438,7500,3784.7816,897.732,5815.200000000001,7.0
CE1,5,62,7.868506710687903,7500,3571.3209333333334,897.732,5259.4000000000015,7.0
CE1,5,63,7.6931151501159345,7500,3369.186133333333,897.732,4677.900000000007,7.0
CE1,5,64,7.478364958208852,7500,3182.9166666666665,897.732,3994.500000000009,7.0
CE1,5,65,7.246339072539255,7500,3018.088133333333,897.732,3340.1000000000004,7.0
CE1,5,66,7.088291784764686,7500,2867.2318666666665,897.732,3001.7000000000025,7.0
CE1,5,67,6.930626389697685,7500,2729.3804,897.732,2693.2000000000007,7.0
CE1,5,68,6.723955616027152,7500,2589.9216,897.732,2308.1000000000004,7.0
CE1,5,69,6.109702310351636,7500,2453.9918666666667,897.732,1317.5000000000236,7.0
CE1,5,70,5.281268883157718,7500,2334.8621333333335,897.732,604.2000000000044,7.0
CE1,5,71,2.634166117929174,7500,2210.1886666666664,897.732,44.30000000000837,7.0
CE1,5,72,2.9227229694722023,7500,2087.6356,897.732,0.0,7.0
CE1,5,73,2.859506487657211,7500,1959.6862666666666,897.732,0.0,7.0
CE1,5,74,2.7872509219139636,7500,1823.0129333333334,897.732,0.0,7.0
CE1,5,75,2.7165338692844374,7500,1698.4793333333334,897.732,0.0,7.0
CE1,5,76,2.631039887556799,7500,1559.2217333333333,897.732,0.0,7.0
CE1,5,77,2.5717306341189126,7500,1469.3768,897.732,0.0,7.0
CE1,5,78,2.380927922763112,7500,1213.9658666666667,897.732,0.0,7.0
CE1,5,79,2.3007896065531037,7500,1120.3997333333334,897.732,0.0,7.0
CE1,5,80,2.2399185064122618,7500,1054.1749333333332,897.732,0.0,7.0
CE1,5,81,2.178890402482653,7500,991.7052,897.732,0.0,7.0
CE1,5,82,2.123580363574514,7500,938.2894666666666,897.732,0.0,7.0
CE1,5,83,2.0902150579641705,7500,888.1014666666666,897.732,0.0,7.0
CE1,5,84,2.1482589432279613,7500,837.9637333333334,897.732,0.0,7.0
CE2,1,1,3.9702971912793217,4509,8.514304723885562,215.1117764471058,13.0,5.0
CE2,1,2,5.393321095001851,4509,1.9478820137502773,215.1117764471058,1.0,5.0
CE2,1,3,6.634360249063585,4509,0.704369039698381,215.1117764471058,0.0,5.0
CE2,1,4,6.939147224645819,4509,0.25659791528055004,215.1117764471058,0.0,5.0
CE2,1,5,7.018837011899246,4509,0.1603459747172322,215.1117764471058,0.0,5.0
CE2,1,6,7.091152895202827,4509,0.07939676203149257,215.1117764471058,0.0,5.0
CE2,1,7,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,8,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,9,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,10,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,11,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,12,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,13,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,14,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,15,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,16,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,17,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,18,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,19,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,20,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,21,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,22,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,23,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,24,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,25,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,26,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,27,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,28,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,29,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,30,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,31,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,32,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,33,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,34,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,35,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,36,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,37,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,38,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,39,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,40,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,41,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,42,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,43,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,44,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,45,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,46,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,47,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,48,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,49,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,50,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,51,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,52,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,53,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,54,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,55,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,1,56,7.167555226615196,4509,0.0,215.1117764471058,0.0,5.0
CE2,2,1,12.872368417254629,2712,151086.2850294985,556.1191002949853,545634.1000000001,379.0
CE2,2,2,10.73702196808868,2712,46094.171828908555,556.1191002949853,211399.30000000005,379.0
CE2,2,3,9.30913469665047,2712,23051.2802359882,556.1191002949853,101372.30000000002,379.0
CE2,2,4,8.361329208594153,2712,13101.18104719764,556.1191002949853,69129.1,379.0
CE2,2,5,7.5843572067311875,2712,8842.541666666666,556.1191002949853,47091.3,379.0
CE2,2,6,6.944253925609889,2712,6489.175147492625,556.1191002949853,33830.9,379.0
CE2,2,7,6.286460814794592,2712,4835.163348082596,556.1191002949853,23517.300000000007,379.0
CE2,2,8,5.680284852458009,2712,3633.9288348082596,556.1191002949853,17065.80000000001,379.0
CE2,2,9,5.047995262358955,2712,2770.1611356932153,556.1191002949853,11894.600000000008,379.0
CE2,2,10,4.372451895587296,2712,2105.8867994100297,556.1191002949853,7961.000000000011,379.0
CE2,2,11,3.971573539932548,2712,1753.1991150442477,556.1191002949853,6403.500000000002,379.0
CE2,2,12,3.663419731110255,2712,1570.0081120943953,556.1191002949853,5253.8,379.0
CE2,2,13,3.5247099771605237,2712,1420.9498525073745,556.1191002949853,5052.700000000001,379.0
CE2,2,14,3.3808721519214635,2712,1291.2820796460178,556.1191002949853,4814.8,379.0
CE2,2,15,3.057970987933549,2712,1178.8292772861357,556.1191002949853,3818.200000000009,379.0
CE2,2,16,2.928862691713207,2712,1082.0365044247787,556.1191002949853,3655.6000000000013,379.0
CE2,2,17,2.8256591824692685,2712,996.6272123893805,556.1191002949853,3579.4000000000005,379.0
CE2,2,18,2.697045183094807,2712,917.6648230088496,556.1191002949853,3417.9000000000083,379.0
CE2,2,19,2.3025896039027747,2712,849.4306784660766,556.1191002949853,2488.4000000000005,379.0
CE2,2,20,2.197785344488477,2712,787.4594395280236,556.1191002949853,2416.9,379.0
CE2,2,21,2.106893442824731,2712,733.5372418879056,556.1191002949853,2368.9000000000046,379.0
CE2,2,22,1.987367570446948,2712,682.7828171091445,556.1191002949853,2258.0,379.0
CE2,2,23,1.8833882153341555,2712,637.9096607669617,556.1191002949853,2177.900000000002,379.0
CE2,2,24,1.772386112096622,2712,594.8200589970502,556.1191002949853,2090.000000000001,379.0
CE2,2,25,1.5352638400393568,2712,557.4070796460177,556.1191002949853,1759.1000000000226,379.0
CE2,2,26,1.406396141083707,2712,522.6157817109145,556.1191002949853,1456.6000000000004,379.0
CE2,2,27,1.432308313635101,2712,490.3897492625369,556.1191002949853,1402.800000000002,379.0
CE2,2,28,1.4640475075917228,2712,460.1515486725664,556.1191002949853,1358.9,379.0
CE2,2,29,1.4969892171390253,2712,433.4612831858407,556.1191002949853,1323.1000000000008,379.0
CE2,2,30,1.4539379070178193,2712,408.38458702064895,556.1191002949853,1194.1000000000008,379.0
CE2,2,31,1.4760227589504997,2712,382.82300884955754,556.1191002949853,1144.5000000000005,379.0
CE2,2,32,1.4621016933180417,2712,359.7990412979351,556.1191002949853,1060.9,379.0
CE2,2,33,1.496020672679684,2712,337.584808259587,556.1191002949853,1029.9,379.0
CE2,2,34,1.4855630432328024,2712,316.9162979351033,556.1191002949853,956.900000000001,379.0
CE2,2,35,1.50071663649459,2712,298.3399705014749,556.1191002949853,914.7000000000021,379.0
CE2,2,36,1.4694853733798805,2712,280.6187315634218,556.1191002949853,834.0,379.0
CE2,2,37,1.4687736738556194,2712,263.77507374631267,556.1191002949853,783.5000000000005,379.0
CE2,2,38,1.4683665188001491,2712,246.66297935103245,556.1191002949853,732.5000000000005,379.0
CE2,2,39,1.4945944288432917,2712,231.0424041297935,556.1191002949853,704.5000000000005,379.0
CE2,2,40,1.456424035816926,2712,217.62094395280235,556.1191002949853,638.8000000000002,379.0
CE2,2,41,1.3628047857622445,2712,205.3429203539823,556.1191002949853,548.9000000000001,379.0
CE2,2,42,1.376627188352624,2712,193.6283185840708,556.1191002949853,524.9000000000001,379.0
CE2,2,43,1.394680595119261,2712,182.11356932153393,556.1191002949853,502.8000000000002,379.0
CE2,2,44,1.420929546153261,2712,170.92588495575222,556.1191002949853,484.6000000000022,379.0
CE2,2,45,1.3570889683598146,2712,159.76733038348084,556.1191002949853,425.0,379.0
CE2,2,46,1.3496618167335166,2712,149.52175516224187,556.1191002949853,394.9000000000001,379.0
CE2,2,47,1.4212076353856118,2712,140.22787610619469,556.1191002949853,360.90000000000555,379.0
CE2,2,48,1.767187086307127,2712,131.5099557522124,556.1191002949853,271.9000000000001,379.0
CE2,2,49,2.218576998692925,2712,123.59882005899705,556.1191002949853,183.8000000000011,379.0
CE2,2,50,2.7575496848998666,2712,115.90228613569322,556.1191002949853,113.90000000000464,379.0
CE2,2,51,7.569537618831851,2712,108.22529498525074,556.1191002949853,0.0,379.0
CE2,2,52,7.640348123887357,2712,100.7584808259587,556.1191002949853,0.0,379.0
CE2,2,53,7.7068866942963785,2712,94.20796460176992,556.1191002949853,0.0,379.0
CE2,2,54,7.777014694823726,2712,87.75995575221239,556.1191002949853,0.0,379.0
CE2,2,55,7.8425382595886,2712,82.13053097345133,556.1191002949853,0.0,379.0
CE2,2,56,7.90422021552401,2712,77.15781710914455,556.1191002949853,0.0,379.0
CE2,3,1,15.373527939295982,1667,475290.55128974206,741.1433713257348,618488.2000000001,82.40000000000009
CE2,3,2,12.462684931252983,1667,65148.38872225555,741.1433713257348,245593.60000000003,82.40000000000009
CE2,3,3,11.25727679467543,1667,34519.42771445711,741.1433713257348,138850.6,82.40000000000009
CE2,3,4,10.297349409497492,1667,21578.539292141573,741.1433713257348,85052.8,82.40000000000009
CE2,3,5,9.388250865808258,1667,13977.91901619676,741.1433713257348,52897.8,82.40000000000009
CE2,3,6,8.39821556207526,1667,8895.323335332934,741.1433713257348,30883.600000000002,82.40000000000009
CE2,3,7,7.459813620946582,1667,5493.353329334133,741.1433713257348,19564.600000000002,82.40000000000009
CE2,3,8,6.767601741119197,1667,3735.246550689862,741.1433713257348,14398.60000000001,82.40000000000009
CE2,3,9,6.07607800275817,1667,2710.5848830233954,741.1433713257348,9935.600000000002,82.40000000000009
CE2,3,10,5.383032081109291,1667,2005.1541691661669,741.1433713257348,6715.000000000004,82.40000000000009
CE2,3,11,4.7500599153205165,1667,1470.511697660468,741.1433713257348,4861.000000000001,82.40000000000009
CE2,3,12,4.121512036574811,1667,1051.2141571685663,741.1433713257348,3625.6000000000004,82.40000000000009
CE2,3,13,3.561900770618251,1667,784.8434313137373,741.1433713257348,2773.8,82.40000000000009
CE2,3,14,3.394446931070535,1667,587.1799640071986,741.1433713257348,1968.6000000000013,82.40000000000009
CE2,3,15,3.215380922285479,1667,442.9160167966407,741.1433713257348,1241.8000000000015,82.40000000000009
CE2,3,16,2.9525068162646857,1667,358.03059388122375,741.1433713257348,771.8000000000002,82.40000000000009
CE2,3,17,2.63984798534098,1667,303.9808038392322,741.1433713257348,479.2000000000003,82.40000000000009
CE2,3,18,2.3334147276261596,1667,259.2339532093581,741.1433713257348,300.6000000000008,82.40000000000009
CE2,3,19,1.8993541164674363,1667,224.875224955009,741.1433713257348,168.60000000000036,82.40000000000009
CE2,3,20,1.5851305007250236,1667,192.29214157168568,741.1433713257348,105.0,82.40000000000009
CE2,3,21,3.088446334597982,1667,170.99460107978405,741.1433713257348,15.400000000000091,82.40000000000009
CE2,3,22,5.982850348288644,1667,155.0755848830234,741.1433713257348,0.0,82.40000000000009
CE2,3,23,6.081003390927966,1667,140.48410317936413,741.1433713257348,0.0,82.40000000000009
CE2,3,24,6.163674053642874,1667,129.25794841031794,741.1433713257348,0.0,82.40000000000009
CE2,3,25,6.24292841045371,1667,119.33293341331733,741.1433713257348,0.0,82.40000000000009
CE2,3,26,6.306604869015938,1667,111.90941811637673,741.1433713257348,0.0,82.40000000000009
CE2,3,27,6.369378222099807,1667,105.03959208158368,741.1433713257348,0.0,82.40000000000009
CE2,3,28,6.433367774952148,1667,98.46670665866827,741.1433713257348,0.0,82.40000000000009
CE2,3,29,6.497911522937947,1667,92.24955008998201,741.1433713257348,0.0,82.40000000000009
CE2,3,30,6.565663583817178,1667,86.14097180563887,741.1433713257348,0.0,82.40000000000009
CE2,3,31,6.6357762266650555,1667,80.24055188962208,741.1433713257348,0.0,82.40000000000009
CE2,3,32,6.703776443346438,1667,74.8998200359928,741.1433713257348,0.0,82.40000000000009
CE2,3,33,6.775652627550052,1667,69.63587282543492,741.1433713257348,0.0,82.40000000000009
CE2,3,34,6.8506324478875005,1667,64.53329334133173,741.1433713257348,0.0,82.40000000000009
CE2,3,35,6.90879828930077,1667,60.83023395320936,741.1433713257348,0.0,82.40000000000009
CE2,3,36,6.942702851962032,1667,58.76904619076185,741.1433713257348,0.0,82.40000000000009
CE2,3,37,6.979160086395063,1667,56.62927414517097,741.1433713257348,0.0,82.40000000000009
CE2,3,38,7.015711259393974,1667,54.56088782243551,741.1433713257348,0.0,82.40000000000009
CE2,3,39,7.052618089343407,1667,52.54769046190762,741.1433713257348,0.0,82.40000000000009
CE2,3,40,7.090892843890664,1667,50.53689262147571,741.1433713257348,0.0,82.40000000000009
CE2,3,41,7.13061838693538,1667,48.52969406118776,741.1433713257348,0.0,82.40000000000009
CE2,3,42,7.171545858196724,1667,46.54349130173965,741.1433713257348,0.0,82.40000000000009
CE2,3,43,7.214035804496309,1667,44.56568686262747,741.1433713257348,0.0,82.40000000000009
CE2,3,44,7.261029878607291,1667,42.47390521895621,741.1433713257348,0.0,82.40000000000009
CE2,3,45,7.306536537617165,1667,40.53989202159568,741.1433713257348,0.0,82.40000000000009
CE2,3,46,7.3531837801965585,1667,38.64667066586683,741.1433713257348,0.0,82.40000000000009
CE2,3,47,7.401081634055046,1667,36.79244151169766,741.1433713257348,0.0,82.40000000000009
CE2,3,48,7.450705478973056,1667,34.9628074385123,741.1433713257348,0.0,82.40000000000009
CE2,3,49,7.5026574336694,1667,33.142171565686866,741.1433713257348,0.0,82.40000000000009
CE2,3,50,7.557085882531628,1667,31.333533293341333,741.1433713257348,0.0,82.40000000000009
CE2,3,51,7.613607153542754,1667,29.556688662267547,741.1433713257348,0.0,82.40000000000009
CE2,3,52,7.673411261234715,1667,27.782843431313736,741.1433713257348,0.0,82.40000000000009
CE2,3,53,7.736931841954021,1667,26.01139772045591,741.1433713257348,0.0,82.40000000000009
CE2,3,54,7.8044061776641005,1667,24.248950209958007,741.1433713257348,0.0,82.40000000000009
CE2,3,55,7.8764328696273775,1667,22.494301139772045,741.1433713257348,0.0,82.40000000000009
CE2,3,56,7.953611475600984,1667,20.749250149970006,741.1433713257348,0.0,82.40000000000009
CE2,4,1,14.12192789425779,270,439391.55925925926,837.8222222222222,1299102.0999999999,499.89999999999975
CE2,4,2,12.310747444028372,270,177703.21851851852,837.8222222222222,525063.7999999998,499.89999999999975
CE2,4,3,10.948450984494944,270,92162.80740740741,837.8222222222222,259245.1999999999,499.89999999999975
CE2,4,4,9.622538956642337,270,50133.137037037035,837.8222222222222,126560.9,499.89999999999975
CE2,4,5,8.543060462667523,270,25579.996296296296,837.8222222222222,84275.7,499.89999999999975
CE2,4,6,7.995641503324162,270,17714.618518518517,837.8222222222222,70391.7,499.89999999999975
CE2,4,7,5.523183939684781,270,7656.959259259259,837.8222222222222,13739.3,499.89999999999975
CE2,4,8,4.423107963200527,270,4833.281481481482,837.8222222222222,7243.7,499.89999999999975
CE2,4,9,3.4938250463176725,270,3405.0777777777776,837.8222222222222,4058.9,499.89999999999975
CE2,4,10,2.5767967818675457,270,2473.262962962963,837.8222222222222,2232.8999999999996,499.89999999999975
CE2,4,11,1.547995890717355,270,1901.2111111111112,837.8222222222222,1037.6,499.89999999999975
CE2,4,12,0.7832982532981875,270,1507.5444444444445,837.8222222222222,608.5999999999997,499.89999999999975
CE2,4,13,1.0224393845918902,270,926.3592592592593,837.8222222222222,198.1999999999997,499.89999999999975
CE2,4,14,9.625102700547886,270,26.751851851851853,837.8222222222222,0.0,499.89999999999975
CE2,4,15,11.103163547796605,270,5.32962962962963,837.8222222222222,0.0,499.89999999999975
CE2,4,16,12.192457190114848,270,1.1296296296296295,837.8222222222222,0.0,499.89999999999975
CE2,4,17,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,18,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,19,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,20,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,21,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,22,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,23,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,24,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,25,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,26,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,27,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,28,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,29,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,30,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,31,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,32,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,33,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,34,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,35,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,36,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,37,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,38,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,39,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,40,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,41,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,42,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,43,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,44,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,45,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,46,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,47,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,48,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,49,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,50,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,51,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,52,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,53,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,54,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
